Unnamed: 0,STATION,NAME,DATE,TMAX,TMIN,TAVG
16932,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-09-09,97.0,80.0,88.5
16933,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-09-10,97.0,76.0,86.5
16934,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-09-11,96.0,73.0,84.5
16935,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-09-12,90.0,68.0,79.0
16936,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-09-13,79.0,58.0,68.5
16937,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-09-14,80.0,53.0,66.5
16938,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-09-15,86.0,63.0,74.5
16939,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-09-16,63.0,60.0,61.5
16940,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-09-17,75.0,63.0,69.0
16941,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-09-18,91.0,69.0,80.0
16942,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-09-19,94.0,68.0,81.0
16943,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-09-20,72.0,57.0,64.5
16944,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-09-21,75.0,51.0,63.0
16945,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-09-22,78.0,57.0,67.5
16946,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-09-23,78.0,58.0,68.0
16947,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-09-24,70.0,61.0,65.5
16948,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-09-25,80.0,57.0,68.5
16949,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-09-26,86.0,62.0,74.0
16950,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-09-27,88.0,70.0,79.0
16951,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-09-28,75.0,56.0,65.5
16952,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-09-29,75.0,52.0,63.5
16953,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-09-30,79.0,52.0,65.5
16954,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-10-01,83.0,63.0,73.0
16955,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-10-02,86.0,65.0,75.5
16956,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-10-03,86.0,64.0,75.0
16957,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-10-04,89.0,65.0,77.0
16958,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-10-05,65.0,50.0,57.5
16959,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-10-06,61.0,45.0,53.0
16960,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-10-07,72.0,45.0,58.5
16961,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-10-08,77.0,53.0,65.0
16962,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-10-09,77.0,54.0,65.5
16963,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-10-10,79.0,53.0,66.0
16964,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-10-11,77.0,61.0,69.0
16965,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-10-12,71.0,50.0,60.5
16966,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-10-13,71.0,45.0,58.0
16967,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-10-14,69.0,49.0,59.0
16968,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-10-15,62.0,48.0,55.0
16969,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-10-16,60.0,46.0,53.0
16970,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-10-17,68.0,43.0,55.5
16971,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-10-18,48.0,38.0,43.0
16972,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-10-19,62.0,35.0,48.5
16973,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2013-10-20,72.0,46.0,59.0
